--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,English,SChinese
DOTA_Tooltip_ability_item_0283_Description,,<h1>被动：魔力共鸣</h1>每施放%ability_required_casts%次技能或物品，你的下一次施放不消耗魔法值。
DOTA_Tooltip_ability_item_0284,,先知灵摆
DOTA_Tooltip_ability_item_0284_Description,,<h1>主动：命运凝视</h1>锁定一名敌方单位，持续%ability_duration%秒。期间目标魔法抗性降低%ability_magic_resistance_reduce_pct%%%且护甲降低%ability_armor_reduce%。
DOTA_Tooltip_ability_item_0285,,咒术师触媒
DOTA_Tooltip_ability_item_0285_Description,,<h1>被动：厄运传导</h1>每%ability_interval%秒将自身所有负面状态传导给%ability_radius%范围内最近的敌方单位，并移除自身负面状态。
DOTA_Tooltip_ability_item_0286,,寂灭
DOTA_Tooltip_ability_item_0286_Description,,<h1>被动：腐甲</h1>攻击降低目标%ability_armor_reduce%点护甲，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0287,,天崩
DOTA_Tooltip_ability_item_0287_Description,,<h1>被动：地动山摇</h1>当你单次受到超过自身最大生命值%ability_threshold_pct%%%的伤害时，触发地震：击退%ability_radius%范围内敌人%ability_knockback_distance%距离，并使其减速%ability_slow_pct%%%持续%ability_slow_duration%秒。
DOTA_Tooltip_ability_item_0288,,冥灵书
DOTA_Tooltip_ability_item_0288_Description,,<h1>被动：亡者征召</h1>击杀敌方单位有%ability_summon_chance_pct%%%概率召唤兵灵为你作战（最多同时存在%ability_max_summons%名），兵灵持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0289,,恶牛角
DOTA_Tooltip_ability_item_0289_Description,,"<h1>主动：力量</h1>获得%ability_bonus_strength%点力量值,持续%ability_duration%秒。"
DOTA_Tooltip_ability_item_0290,,网虫腿
DOTA_Tooltip_ability_item_0290_Description,,<h1>主动：蛛网穿行</h1>立即解除所有限制移动的效果，且期间免疫陷阱伤害，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0291,,影墟棱晶
DOTA_Tooltip_ability_item_0291_Description,,"<h1>被动：折光护体</h1>每%ability_value_c_interval%秒,生成1层折光护盾,抵消1次大于自身8%当前生命值的伤害。"
DOTA_Tooltip_ability_item_0292,,德尊血式
DOTA_Tooltip_ability_item_0292_Description,,<h1>被动：沸血狂化</h1>每秒消耗自身%ability_hp_burn_pct_per_sec%%%生命值，获得%ability_magic_resistance_pct%%%魔法抗性。
DOTA_Tooltip_ability_item_0293,,天赐华冠
DOTA_Tooltip_ability_item_0293_Description,,<h1>被动：神圣光环</h1>提升%ability_aura_radius%范围内所有友军的%ability_regen_amp_pct%%%生命恢复速度与%ability_bonus_armor%护甲。
DOTA_Tooltip_ability_item_0294,,合欢和弦
DOTA_Tooltip_ability_item_0294_Description,,<h1>主动：阴阳流转</h1>在“激进”与“保守”两种状态间切换。<br>激进：增加%ability_value_aggressive_outgoing_damage_pct%%%伤害但受到伤害增加%ability_value_c_aggressive_incoming_damage_pct%%%。<br>保守：增加%ability_value_defensive_bonus_armor_pct%%%护甲与%ability_value_defensive_bonus_magic_resistance_pct%%%魔抗但造成的伤害减少%ability_value_c_defensive_outgoing_damage_reduction_pct%%%。
DOTA_Tooltip_ability_item_0295,,行巫之祸
DOTA_Tooltip_ability_item_0295_Description,,<h1>主动：替罪草人</h1>免疫致死伤害一次，并摧毁该物品。摧毁后获得%ability_bonus_attack_damage_pct%%%攻击力加成与%ability_bonus_physical_crit_chance_pct%%%暴击，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0296,,冰牙之刃
DOTA_Tooltip_ability_item_0296_Description,,"<h1>被动：冰魄</h1>技能伤害额外附带%ability_value_all_stats_damage_pct%%%全属性魔法伤害,并给目标施加1层冰冻,该效果具有触发冷却。<h1>被动：寒风领主</h1>在寒冷环境下,提升%ability_value_cold_lord_speed_pct%%%伤害加成和伤害抵抗。"
DOTA_Tooltip_ability_item_0297,,大师背包
DOTA_Tooltip_ability_item_0297_Description,,<h1>储存:</h1>可以储存1500个金币。
DOTA_Tooltip_ability_item_0298,,泥沼之盾
DOTA_Tooltip_ability_item_0298_Description,,"<h1>被动：迟缓:</h1>当你移速受损时,每损失1%移速,获得1%伤害减免,最高25%。"
DOTA_Tooltip_ability_item_0299,,板甲
DOTA_Tooltip_ability_item_0299_Description,,<h1>格挡:</h1>增加5点格挡。
DOTA_Tooltip_ability_item_0300,,夜宴
DOTA_Tooltip_ability_item_0300_Description,,"<h1>被动：腐蚀</h1>攻击会附加%ability_value_agility_damage_pct%%%敏捷的物理伤害,并使敌方护甲减少%ability_armor_reduce%点,持续5秒。"
DOTA_Tooltip_ability_item_0301,,骑士之铠
DOTA_Tooltip_ability_item_0301_Description,,<h1>格挡:</h1>增加8点格挡。
DOTA_Tooltip_ability_item_0302,,奥术袋子
DOTA_Tooltip_ability_item_0302_Description,,<h1>储存:</h1>可以储存500个金币。
DOTA_Tooltip_ability_item_0303,,毒蛇戒指
DOTA_Tooltip_ability_item_0303_Description,,"<h1>被动：中毒</h1>攻击时给目标添加1层中毒,该效果具有触发冷却。"
DOTA_Tooltip_ability_item_0304,,巫师帽
DOTA_Tooltip_ability_item_0304_Description,,大巫师的帽子。
DOTA_Tooltip_ability_item_0305,,破碎之斧
DOTA_Tooltip_ability_item_0305_Description,,<h1>主动：笨拙</h1><font color='#bb4433'>开启后减少自身%ability_self_movespeed_pct%%%移动速度</font>，获得%ability_value_all_attack_damage_percent%%%最大攻击力和%ability_value_base_health_pct%%%最大生命值，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0306,,洋总小刀
DOTA_Tooltip_ability_item_0306_Description,,"<h1>被动：偷腥</h1>开启后,每次攻击附加25%敏捷纯粹伤害,并恢复附加值等量的生命值,持续600秒。"
DOTA_Tooltip_ability_item_0307,,涡流手套
DOTA_Tooltip_ability_item_0307_Description,,"<h1>被动：涡流缠击:</h1>攻击时%ability_value_trigger_chance_pct%%%概率召唤触手缠击目标,造成%ability_value_damage_pct%%%(敏捷+智力)的魔法伤害,随后3秒使其受到%ability_slow_pct%%%减速,并每秒受到初始伤害%ability_dot_pct%%%的持续魔法伤害。"
DOTA_Tooltip_ability_item_0308,,★阿哈利姆神杖
DOTA_Tooltip_ability_item_0308_Description,,"<h1>英勇：</h1> 攻击或释放技能时，获得%ability_item_0308_hp_buff%点生命上限,持续%ability_time%秒,最多叠加%ability_buff_max%层。"
DOTA_Tooltip_ability_item_0309,,飓风长戟
DOTA_Tooltip_ability_item_0309_Description,,<h1>被动：穿刺</h1> 物理伤害有%ability_trigger_chance_pct%%%概率造成流血。
DOTA_Tooltip_ability_item_0310,,探索者背包
DOTA_Tooltip_ability_item_0310_Description,,<h1>储存:</h1>可以储存2000个金币。
DOTA_Tooltip_ability_item_0310_Lore,,具有大容量的钱包。
DOTA_Tooltip_ability_item_0311,,★破甲重刃
DOTA_Tooltip_ability_item_0311_Description,,"<h1>被动：易伤</h1>攻击时时有%ability_trigger_chance_pct%%%概率使目标受到易伤,该效果具有冷却。"
DOTA_Tooltip_ability_item_0311_Lore,,隐约透着斑驳的杀意。
DOTA_Tooltip_ability_item_0312,,药剂师背包
DOTA_Tooltip_ability_item_0312_Description,,<h1>治愈:</h1>每秒恢复1%最大生命值和护盾值。<h1>储存:</h1>可以储存1200个金币。
DOTA_Tooltip_ability_item_0313,,鹰歌弓
DOTA_Tooltip_ability_item_0313_Description,,精灵族的长弓。
DOTA_Tooltip_ability_item_0314,,凯撒皇冕
DOTA_Tooltip_ability_item_0314_Description,,<h1>被动：君临</h1>提升%ability_aura_radius%范围内友军%ability_aura_all_stats%点全属性。
DOTA_Tooltip_ability_item_0315,,王者背包
DOTA_Tooltip_ability_item_0315_Description,,<h1>被动：君临</h1>提升%ability_aura_radius%范围内友军%ability_value_aura_all_stats%点全属性。<h1>储存:</h1>可以储存3000个金币。
DOTA_Tooltip_ability_item_0316,,战术背包
DOTA_Tooltip_ability_item_0316_Description,,<h1>储存:</h1>可以储存800个金币。
DOTA_Tooltip_ability_item_0317,,暗影假面
DOTA_Tooltip_ability_item_0317_Description,,"<h1>疯狂:</h1>攻击速度提升%ability_bonus_attack_speed%,移动速度提升%ability_bonus_move_speed%,护甲降低%ability_armor_reduction%点,持续%ability_duration%秒。"
DOTA_Tooltip_ability_item_0318,,幽灵斗篷
DOTA_Tooltip_ability_item_0318_Description,,"<h1>微光</h1>使用后%ability_initial_fade_delay%秒进入隐身状态,持续%ability_duration%秒,期间受到伤害减少30%,移速增加25%。"
DOTA_Tooltip_ability_item_0319,,毒牙尖刺
DOTA_Tooltip_ability_item_0319_Description,,"<h1>被动：中毒</h1>攻击时给目标添加1层中毒,该效果具有触发冷却。"
DOTA_Tooltip_ability_item_0320,,杀戮兵器
DOTA_Tooltip_ability_item_0320_Description,,透露出一股杀意。
DOTA_Tooltip_ability_item_0322,,裂矢弓
DOTA_Tooltip_ability_item_0322_Description,,<h1>被动：多重箭</h1>攻击时，向攻击范围内至多1个其他敌人额外射出一支箭矢，额外箭矢视为普通攻击。
DOTA_Tooltip_ability_item_0322_Lore,,为命中同一目标而铸的弓，弦上却总多出一支箭。
DOTA_Tooltip_ability_item_0323,,凝心弓
DOTA_Tooltip_ability_item_0323_Description,,<h1>被动：多重箭</h1>攻击时，向攻击范围内至多%ability_value_extra_target_count%个其他敌人各额外射出一支箭矢，视为一次攻击。<h1>被动：凝心聚射</h1>冰冻凝滞身形，亦凝聚心神——自身处于冰冻状态时，若攻击范围内仅有一名敌人，多重箭的额外箭矢将全部汇聚于该目标。
DOTA_Tooltip_ability_item_0323_Lore,,冰霜凝住了身形，凝不住百步穿杨的心。
DOTA_Tooltip_ability_item_0321,,恐鳌之心
DOTA_Tooltip_ability_item_0321_Description,,"<h1>越战越勇</h1>每损失%ability_regen_amp_missing_health_step_pct%%%生命值,增加%ability_regen_amp_pct_per_missing_health_pct%%%生命恢复效果。<h1>不灭:</h1>具有强大的恢复能力,每秒恢复%health_regen_pct%%%最大生命值。"
DOTA_Tooltip_ability_item_0329,,狮心战铠
DOTA_Tooltip_ability_item_0329_Description,,<h1>被动：庇护</h1>每秒固定恢复%ability_value_shield_regen_pct_per_second%%%护盾值。<h1>狮心</h1>每点力量使自己获得%ability_shield_per_strength%点护盾值上限。
DOTA_Tooltip_ability_item_0329_Lore,,狮心城铠甲。
DOTA_Tooltip_ability_item_0330,,牺牲勋章
DOTA_Tooltip_ability_item_0330_Description,,"<h1>被动:不灭</h1>具有强大的恢复能力,每秒恢复%ability_value_health_regen_pct%%%最大生命值和护盾值。"
DOTA_Tooltip_ability_item_0331,,守护之锤
DOTA_Tooltip_ability_item_0331_Description,,<h1>被动：护盾打击</h1>攻击附带自身护盾值上限的%ability_current_shield_damage_pct%%%额外小范围物理伤害。
DOTA_Tooltip_ability_item_0332,,献祭之血
DOTA_Tooltip_ability_item_0332_Description,,"<h1>主动：疯狂</h1>攻击速度提升%ability_value_bonus_attack_speed%点,移动速度提升%ability_value_bonus_move_speed%,持续%ability_value_duration%秒。"
DOTA_Tooltip_ability_item_0333,,高脚杯
DOTA_Tooltip_ability_item_0333_Lore,,没什么用的杯子。
DOTA_Tooltip_ability_item_0334,,★荆棘之盾
DOTA_Tooltip_ability_item_0334_Description,,"<h1>被动：反刺</h1>当护盾受损时,对周围敌人造成损失护盾%ability_shield_damage_pct%%%的物理伤害。"
DOTA_Tooltip_ability_item_0335,,秘法斗篷
DOTA_Tooltip_ability_item_0335_Description,,<h1>被动：贤者</h1>额外获得%ability_max_mana_to_health_pct%%%最大魔法值的生命上限。
DOTA_Tooltip_ability_item_0336,,贤者之靴
DOTA_Tooltip_ability_item_0336_Description,,"<h1>被动：奥秘</h1>当魔法值超过%ability_mana_threshold%时,每%ability_value_c_mana_per_magic_damage_pct%点额外魔法值,增加%ability_bonus_magic_damage_pct_per_step%%%魔法伤害加成,上限%ability_value_bonus_magic_damage_pct_max%%%。"
DOTA_Tooltip_ability_item_0336_Lore,,"上古贤者之靴,蕴含奇异魔力。"
DOTA_Tooltip_ability_item_0337,,大魔导面具
DOTA_Tooltip_ability_item_0337_Description,,<h1>被动：大魔导</h1>释放能时获得1层大魔导，持续%ability_duration%秒，每层使技能伤害增加%ability_value_spell_amplify_pct_per_stack%%%，最多%ability_max_stacks%层。达到最大层数时消耗所有层数，对周围%ability_radius%范围敌人造成%ability_value_burst_int_damage_pct%%%智力魔法伤害。
DOTA_Tooltip_ability_item_0337_Lore,,只有真正理解奥术回响的人，才能承受面具背后的凝视。
DOTA_Tooltip_ability_item_0338,,空灵星杖
DOTA_Tooltip_ability_item_0338_Description,,"<h1>被动：空灵</h1>释放技能时,至多召唤%ability_fireball_count%枚火球,随机打击周围敌人,每颗造成%ability_value_int_damage_pct%%%智力的魔法伤害。"
DOTA_Tooltip_ability_item_0339,,旧日魔法书
DOTA_Tooltip_ability_item_0339_Description,,"<h1>隐秘:</h1>每次释放技能,获得%ability_value_bonus_health%点生命值和%ability_value_bonus_mana%点魔法值,上限%ability_value_max_stacks%层,每2秒流逝1层。"
DOTA_Tooltip_ability_item_0340,,毁灭之锤
DOTA_Tooltip_ability_item_0340_Description,,"<h1>被动：毁灭重击</h1>下次攻击附加%ability_value_max_health_damage_pct%%%最大生命值范围物理伤害,并使其攻击力减少%ability_attack_reduction_pct%%%,持续%ability_debuff_duration%秒,攻击减少最多叠加%ability_max_stacks%层,该效果具有触发冷却。"
DOTA_Tooltip_ability_item_0341,,黑鹰之弩
DOTA_Tooltip_ability_item_0341_Description,,"<h1>被动：连射</h1>攻击时进行黑鹰打击,对目标%ability_radius%范围内敌人造成%ability_value_hit_count%次%ability_value_all_stats_damage_pct%%%全属性的魔法持续伤害,并使其减速%ability_slow_pct%%%,持续%ability_slow_duration%秒。"
DOTA_Tooltip_ability_item_0341_Lore,,"冷意夺人,摄魂之箭。"
DOTA_Tooltip_ability_item_0342,,冰魄护手
DOTA_Tooltip_ability_item_0342_Description,,<h1>被动：冰魄感电</h1>攻击命中时释放电链，造成%ability_value_attack_damage_pct%%%攻击力的魔法伤害；释放技能时，自动对周围敌人释放冰魄电链，造成%ability_value_int_damage_pct%%%智力的魔法伤害。电链最多命中%ability_jump_count%个敌人。两种触发共用冷却。
DOTA_Tooltip_ability_item_0342_Lore,,极寒凝成的护手，能把武技与咒术一并导入奔涌的寒雷。
DOTA_Tooltip_ability_item_0343,,★庇护之所
DOTA_Tooltip_ability_item_0343_Description,,"<h1>庇佑:</h1>当单次受到超过生命上限%ability_threshold_health_pct%%%时,使超过部分降低%ability_excess_reduce_pct%%%."
DOTA_Tooltip_ability_item_0344,,爱欲鞭笞者
DOTA_Tooltip_ability_item_0344_Description,,<h1>被动：爱欲</h1>攻击时%ability_value_trigger_chance_pct%%%概率附加%ability_value_damage_all_stats_pct%%%全属性纯粹伤害，并使目标随机受到一种负面状态：中毒、灼烧、冰冻或易伤，持续%ability_debuff_duration%秒。
DOTA_Tooltip_ability_item_0344_Lore,,以终焰完成收割。
DOTA_Tooltip_ability_item_0345,,引雷权杖
DOTA_Tooltip_ability_item_0345_Description,,<h1>被动：引雷（青春版）</h1>每次释放技能时，有%ability_trigger_chance_pct%%%的几率召唤%ability_lightning_count%次雷击，随机打击周围敌人，每次造成%ability_int_damage_pct%%%智力的魔法伤害；命中同一目标时，本次伤害衰减%ability_same_target_decay_pct%%%。普通版和青春版不会同时触发。
DOTA_Tooltip_ability_item_0346,,夜鸦披风
DOTA_Tooltip_ability_item_0346_Description,,<h1>以退为进:</h1>每次触发闪避时，所有技能的冷却时间减少%ability_reduce_cooldown_sec%秒。该效果具有%ability_value_c_trigger_cooldown%秒触发冷却。
DOTA_Tooltip_ability_item_0346_Lore,,摄魂之箭。
DOTA_Tooltip_ability_item_0347,,雷神戟
DOTA_Tooltip_ability_item_0347_Description,,<h1>雷神:</h1>攻击有%ability_trigger_chance_pct%%%概率创造一道连环闪电，在%ability_radius%范围内最多%ability_jump_count%个目标之间弹射，每次造成%ability_all_stats_damage_pct%%%全属性魔法伤害。
DOTA_Tooltip_ability_item_0347_Lore,,摄魂之箭。
DOTA_Tooltip_ability_item_0348,,浮屠斩
DOTA_Tooltip_ability_item_0348_Description,,"<h1>屠戮:</h1>目标每损失%ability_loss_health_step_pct%%%生命值,你对其造成的伤害提高%ability_damage_bonus_per_step_pct%%%。(上限%ability_value_damage_bonus_limit_pct%%%)<h1>浴血:</h1>自身处于流血状态时,流血伤害提高%ability_value_bleeding_bleed_pct%%%,并获得%ability_value_bleeding_outgoing_pct%%%最终伤害加成。"
DOTA_Tooltip_ability_item_0348_Lore,,"来源上古的巨剑,凝神一望,尸山血海。"
DOTA_Tooltip_ability_item_0349,,★兽血吊坠
DOTA_Tooltip_ability_item_0349_Description,,"<h1>被动：沸腾光环</h1>提升自身和周围友军%ability_attack_speed%攻击速度,对自身效果翻倍。"
DOTA_Tooltip_ability_item_0349_Lore,,"散发着热气,使佩戴者充满力量。"
DOTA_Tooltip_ability_item_0350,,兽皮战靴
DOTA_Tooltip_ability_item_0350_Description,,<h1>被动：迅捷光环</h1>提升自身和周围%ability_aura_radius%范围友军%ability_bonus_movespeed%点移速和%ability_health_regen%点生命恢复。
DOTA_Tooltip_ability_item_0350_Lore,,使穿戴者充满力量。
DOTA_Tooltip_ability_item_0351,,狂风之击
DOTA_Tooltip_ability_item_0351_Description,,<h1>被动：风暴连打</h1>对同一目标连续造成%ability_required_attack_count%次普通攻击后，下次攻击造成%ability_damage_multiplier%%%攻击力的物理伤害。
