--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,SChineseBaseline,English,EnglishReviewStatus,Russian,RussianReviewStatus,Vietnamese,VietnameseReviewStatus,ReviewIssue,ReviewBatch,Note
DOTA_Tooltip_ability_item_G316_2_Description,<h1>爆裂火球：范围爆裂</h1>爆裂火球命中时会对200范围其他敌人造成75%范围伤害。,<h1>Explosive Fireball: Area Blast</h1>Explosive Fireball deals 75% area damage to other enemies within a 200 radius upon impact.,approved,<h1>Взрывной огненный шар: Взрыв по области</h1>При попадании Взрывной огненный шар наносит 75% урона по площади другим врагам в радиусе 200.,approved,<h1>Hỏa Cầu Nổ: Bùng Nổ Phạm Vi</h1>Hỏa Cầu Nổ khi trúng đích gây 75% sát thương phạm vi lên kẻ địch khác trong 200 phạm vi.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G316_3,符印：爆裂Ⅲ,Rune: Detonation III,approved,Руна: Детонация III,approved,Ấn: Bạo Liệt III,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G316_3_Description,<h1>爆裂火球：范围爆裂</h1>爆裂火球命中时会对200范围其他敌人造成100%范围伤害。,<h1>Explosive Fireball: Area Blast</h1>Explosive Fireball deals 100% area damage to other enemies within a 200 radius upon impact.,approved,<h1>Взрывной огненный шар: Взрыв по области</h1>При попадании Взрывной огненный шар наносит 100% урона по площади другим врагам в радиусе 200.,approved,<h1>Hỏa Cầu Nổ: Bùng Nổ Phạm Vi</h1>Hỏa Cầu Nổ khi trúng đích gây 100% sát thương phạm vi lên kẻ địch khác trong 200 phạm vi.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G003,符印：扩大,Glyph: Expand,approved,Руна: Расширение,approved,Ấn phù: Mở rộng,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_G003_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Seals only affect abilities that have all Seal type tags.,approved,"Универсальная руна действует только на способности, содержащие все типы меток рун.",approved,Ấn phù tổng quát chỉ có hiệu lực với kỹ năng có chứa tất cả nhãn loại ấn phù.,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_G003_2,符印：扩大Ⅱ,Glyph: Expand II,approved,Руна: Расширение II,approved,Ấn phù: Mở rộng II,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_G003_2_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Seals only affect abilities that have all Seal type tags.,approved,"Универсальная руна действует только на способности, содержащие все типы меток рун.",approved,Ấn phù tổng quát chỉ có hiệu lực với kỹ năng có chứa tất cả nhãn loại ấn phù.,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_G003_3,符印：扩大Ⅲ,Rune: Expand III,approved,Руна: Расширение III,approved,Dấu ấn: Mở rộng III,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G003_3_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G004,符印：精准Ⅰ,Rune: Precision I,approved,Руна: Точность I,approved,Dấu ấn: Chính xác I,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G004_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G004_2,符印：精准Ⅱ,Rune: Precision II,approved,Руна: Точность II,approved,Dấu ấn: Chính xác II,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G004_2_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G004_3,符印：精准Ⅲ,Rune: Precision III,approved,Руна: Точность III,approved,Dấu ấn: Chính xác III,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G004_3_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G004_4,符印：精准Ⅳ,Rune: Precision IV,approved,Руна: Точность IV,approved,Dấu ấn: Chính xác IV,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G004_4_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G006,符印：连击Ⅰ,Rune: Combo I,approved,Руна: Серия I,approved,Dấu ấn: Liên kích I,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G006_Description,<h1>连发</h1>投射物数量+1,<h1>Burst</h1>Projectile count +1,approved,<h1>Залп</h1>Количество снарядов +1,approved,<h1>Liên phát</h1>Số lượng đạn +1,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G006_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G006_2,符印：连击Ⅱ,Rune: Combo II,approved,Руна: Серия II,approved,Dấu ấn: Liên kích II,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G006_2_Description,<h1>连发</h1>投射物数量+1,<h1>Burst</h1>Projectile count +1,approved,<h1>Залп</h1>Количество снарядов +1,approved,<h1>Liên phát</h1>Số lượng đạn +1,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G006_2_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G006_3,符印：连击Ⅲ,Rune: Combo III,approved,Руна: Серия III,approved,Dấu ấn: Liên kích III,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G006_3_Description,<h1>连发</h1>投射物数量+1,<h1>Burst</h1>Projectile count +1,approved,<h1>Залп</h1>Количество снарядов +1,approved,<h1>Liên phát</h1>Số lượng đạn +1,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G006_3_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G007,符印：快速充能Ⅰ,Rune: Quick Charge I,approved,Руна: Быстрая перезарядка I,approved,Dấu ấn: Lao nhanh I,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G007_Description,减少具有充能技能的充能时间。,Reduces the charge replenish time of charge-based abilities.,approved,Уменьшает время восстановления зарядов у способностей с зарядами.,approved,"Đối với kỹ năng nạp năng lượng, chỉ giảm thời gian giữa các lần sử dụng, không giảm thời gian nạp.",approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G007_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G007_2,符印：快速充能Ⅱ,Rune: Quick Charge II,approved,Руна: Быстрая перезарядка II,approved,Dấu ấn: Lao nhanh II,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G007_2_Description,减少具有充能技能的充能时间。,Reduces the charge replenish time of charge-based abilities.,approved,Уменьшает время восстановления зарядов у способностей с зарядами.,approved,"Đối với kỹ năng nạp năng lượng, chỉ giảm thời gian giữa các lần sử dụng, không giảm thời gian nạp.",approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G007_2_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G007_3,符印：快速充能Ⅲ,Rune: Quick Charge III,approved,Руна: Быстрая перезарядка III,approved,Dấu ấn: Lao nhanh III,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G007_3_Description,减少具有充能技能的充能时间。,Reduces the charge replenish time of charge-based abilities.,approved,Уменьшает время восстановления зарядов у способностей с зарядами.,approved,"Đối với kỹ năng nạp năng lượng, chỉ giảm thời gian giữa các lần sử dụng, không giảm thời gian nạp.",approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G007_3_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G012,符印：强化Ⅰ,Rune: Empowerment I,approved,Руна: Усиление I,approved,Dấu ấn: Cường hóa I,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G012_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G012_2,符印：强化Ⅱ,Rune: Empowerment II,approved,Руна: Усиление II,approved,Dấu ấn: Cường hóa II,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G012_2_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G012_3,符印：强化Ⅲ,Rune: Empowerment III,approved,Руна: Усиление III,approved,Dấu ấn: Cường hóa III,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_G012_3_Lore,通用符印仅对包含所有符印类型标签的技能生效。,Universal Runes only affect abilities containing all Rune type tags.,approved,"Универсальная руна действует только на способности, имеющие метки всех типов рун.",approved,Ấn phổ quát chỉ có hiệu lực với các kỹ năng có chứa tất cả các loại thẻ ấn.,approved,,addon_27.08_5.30,
